market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,unit
KRW-BTC,2023-06-18T23:59:00,2023-06-19T08:59:00,34466000.0,34467000.0,34465000.0,34466000.0,1687132798991,57739521.69876,1.67527421,1
KRW-BTC,2023-06-18T23:58:00,2023-06-19T08:58:00,34468000.0,34468000.0,34466000.0,34466000.0,1687132737614,20360567.21171,0.5907243,1
KRW-BTC,2023-06-18T23:57:00,2023-06-19T08:57:00,34466000.0,34470000.0,34466000.0,34467000.0,1687132679040,30746623.45388,0.89206006,1
KRW-BTC,2023-06-18T23:56:00,2023-06-19T08:56:00,34485000.0,34485000.0,34465000.0,34466000.0,1687132619552,74443387.65217,2.15985446,1
KRW-BTC,2023-06-18T23:55:00,2023-06-19T08:55:00,34491000.0,34491000.0,34466000.0,34485000.0,1687132559607,39715978.20465,1.15225861,1
KRW-BTC,2023-06-18T23:54:00,2023-06-19T08:54:00,34465000.0,34493000.0,34463000.0,34493000.0,1687132495578,69986024.32898,2.0304983,1
KRW-BTC,2023-06-18T23:53:00,2023-06-19T08:53:00,34470000.0,34480000.0,34464000.0,34464000.0,1687132438861,75064231.52682,2.177777,1
KRW-BTC,2023-06-18T23:52:00,2023-06-19T08:52:00,34496000.0,34496000.0,34469000.0,34470000.0,1687132378523,107446326.86649,3.11652483,1
KRW-BTC,2023-06-18T23:51:00,2023-06-19T08:51:00,34501000.0,34507000.0,34472000.0,34496000.0,1687132319067,267720686.86803,7.76145245,1
KRW-BTC,2023-06-18T23:50:00,2023-06-19T08:50:00,34510000.0,34510000.0,34500000.0,34507000.0,1687132258887,80485845.8282,2.33247945,1
KRW-BTC,2023-06-18T23:49:00,2023-06-19T08:49:00,34505000.0,34510000.0,34501000.0,34507000.0,1687132196362,48542142.20376,1.40690571,1
KRW-BTC,2023-06-18T23:48:00,2023-06-19T08:48:00,34500000.0,34510000.0,34500000.0,34510000.0,1687132135860,29472104.31675,0.85423075,1
KRW-BTC,2023-06-18T23:47:00,2023-06-19T08:47:00,34475000.0,34500000.0,34472000.0,34495000.0,1687132072398,137515777.63602,3.98813629,1
KRW-BTC,2023-06-18T23:46:00,2023-06-19T08:46:00,34477000.0,34477000.0,34474000.0,34475000.0,1687132018317,44355907.48373,1.28660293,1
KRW-BTC,2023-06-18T23:45:00,2023-06-19T08:45:00,34485000.0,34485000.0,34477000.0,34477000.0,1687131959581,67100368.79881,1.94607548,1
KRW-BTC,2023-06-18T23:44:00,2023-06-19T08:44:00,34490000.0,34494000.0,34479000.0,34490000.0,1687131897627,118306428.91706,3.43070122,1
KRW-BTC,2023-06-18T23:43:00,2023-06-19T08:43:00,34495000.0,34495000.0,34485000.0,34490000.0,1687131838569,39966638.30487,1.15879586,1
KRW-BTC,2023-06-18T23:42:00,2023-06-19T08:42:00,34492000.0,34495000.0,34481000.0,34485000.0,1687131779915,93596866.37988,2.71384796,1
KRW-BTC,2023-06-18T23:41:00,2023-06-19T08:41:00,34498000.0,34510000.0,34492000.0,34492000.0,1687131719138,27722862.53496,0.80355503,1
KRW-BTC,2023-06-18T23:40:00,2023-06-19T08:40:00,34524000.0,34524000.0,34498000.0,34498000.0,1687131659377,44965389.67394,1.30320629,1
KRW-BTC,2023-06-18T23:39:00,2023-06-19T08:39:00,34552000.0,34553000.0,34524000.0,34525000.0,1687131597756,135673427.54146,3.92803351,1
KRW-BTC,2023-06-18T23:38:00,2023-06-19T08:38:00,34530000.0,34552000.0,34526000.0,34552000.0,1687131538037,14964907.01168,0.43331736,1
KRW-BTC,2023-06-18T23:37:00,2023-06-19T08:37:00,34482000.0,34532000.0,34482000.0,34530000.0,1687131479566,61826650.06275,1.79171087,1
KRW-BTC,2023-06-18T23:36:00,2023-06-19T08:36:00,34482000.0,34482000.0,34480000.0,34482000.0,1687131419244,191434990.31928,5.55180132,1
KRW-BTC,2023-06-18T23:35:00,2023-06-19T08:35:00,34481000.0,34482000.0,34480000.0,34481000.0,1687131359663,99975085.98165,2.89943415,1
KRW-BTC,2023-06-18T23:34:00,2023-06-19T08:34:00,34515000.0,34515000.0,34481000.0,34482000.0,1687131299190,145386543.78283,4.21439234,1
KRW-BTC,2023-06-18T23:33:00,2023-06-19T08:33:00,34505000.0,34515000.0,34505000.0,34515000.0,1687131237621,115118396.94177,3.33597079,1
KRW-BTC,2023-06-18T23:32:00,2023-06-19T08:32:00,34531000.0,34553000.0,34507000.0,34507000.0,1687131179490,24605928.44949,0.71268976,1
KRW-BTC,2023-06-18T23:31:00,2023-06-19T08:31:00,34545000.0,34559000.0,34531000.0,34532000.0,1687131119710,17606330.90782,0.50952979,1
KRW-BTC,2023-06-18T23:30:00,2023-06-19T08:30:00,34518000.0,34545000.0,34510000.0,34545000.0,1687131049232,94029336.30294,2.72426637,1
KRW-BTC,2023-06-18T23:29:00,2023-06-19T08:29:00,34519000.0,34520000.0,34515000.0,34515000.0,1687130998720,41571936.27113,1.20436331,1
KRW-BTC,2023-06-18T23:28:00,2023-06-19T08:28:00,34520000.0,34520000.0,34518000.0,34518000.0,1687130930535,54300323.32889,1.57306848,1
KRW-BTC,2023-06-18T23:27:00,2023-06-19T08:27:00,34522000.0,34526000.0,34518000.0,34519000.0,1687130878854,152836460.56543,4.42741965,1
KRW-BTC,2023-06-18T23:26:00,2023-06-19T08:26:00,34524000.0,34526000.0,34522000.0,34522000.0,1687130815491,13866163.06168,0.40165089,1
KRW-BTC,2023-06-18T23:25:00,2023-06-19T08:25:00,34516000.0,34559000.0,34512000.0,34524000.0,1687130756488,152092212.97666,4.40505387,1
KRW-BTC,2023-06-18T23:24:00,2023-06-19T08:24:00,34558000.0,34559000.0,34516000.0,34516000.0,1687130699862,136585217.41344,3.95554497,1
KRW-BTC,2023-06-18T23:23:00,2023-06-19T08:23:00,34561000.0,34562000.0,34555000.0,34559000.0,1687130638870,27424615.5874,0.79355259,1
KRW-BTC,2023-06-18T23:22:00,2023-06-19T08:22:00,34578000.0,34579000.0,34562000.0,34562000.0,1687130572885,25081202.73951,0.7255166,1
KRW-BTC,2023-06-18T23:21:00,2023-06-19T08:21:00,34585000.0,34585000.0,34579000.0,34579000.0,1687130519994,71144737.39533,2.05729699,1
KRW-BTC,2023-06-18T23:20:00,2023-06-19T08:20:00,34600000.0,34600000.0,34585000.0,34585000.0,1687130456203,12004202.6578,0.34702157,1
KRW-BTC,2023-06-18T23:19:00,2023-06-19T08:19:00,34611000.0,34612000.0,34581000.0,34604000.0,1687130394922,20709136.65298,0.59851594,1
KRW-BTC,2023-06-18T23:18:00,2023-06-19T08:18:00,34606000.0,34614000.0,34579000.0,34611000.0,1687130337493,42973351.19865,1.2417787,1
KRW-BTC,2023-06-18T23:17:00,2023-06-19T08:17:00,34620000.0,34620000.0,34606000.0,34606000.0,1687130264107,61388108.28461,1.77357676,1
KRW-BTC,2023-06-18T23:16:00,2023-06-19T08:16:00,34610000.0,34614000.0,34606000.0,34614000.0,1687130218447,20922847.3886,0.60448782,1
KRW-BTC,2023-06-18T23:15:00,2023-06-19T08:15:00,34613000.0,34614000.0,34609000.0,34610000.0,1687130159776,20967864.86593,0.60579202,1
KRW-BTC,2023-06-18T23:14:00,2023-06-19T08:14:00,34614000.0,34622000.0,34613000.0,34613000.0,1687130099863,13234933.67209,0.38234859,1
KRW-BTC,2023-06-18T23:13:00,2023-06-19T08:13:00,34620000.0,34622000.0,34613000.0,34614000.0,1687130036285,17746355.50063,0.51265741,1
KRW-BTC,2023-06-18T23:12:00,2023-06-19T08:12:00,34608000.0,34637000.0,34606000.0,34622000.0,1687129973925,55323337.1919,1.59793165,1
KRW-BTC,2023-06-18T23:11:00,2023-06-19T08:11:00,34608000.0,34608000.0,34606000.0,34606000.0,1687129920005,84695652.8724,2.44734069,1
KRW-BTC,2023-06-18T23:10:00,2023-06-19T08:10:00,34625000.0,34627000.0,34607000.0,34607000.0,1687129859708,54265962.54264,1.56788615,1
KRW-BTC,2023-06-18T23:09:00,2023-06-19T08:09:00,34636000.0,34637000.0,34613000.0,34613000.0,1687129799952,37221797.81895,1.07476881,1
KRW-BTC,2023-06-18T23:08:00,2023-06-19T08:08:00,34589000.0,34637000.0,34579000.0,34624000.0,1687129738003,142772218.46607,4.12497257,1
KRW-BTC,2023-06-18T23:07:00,2023-06-19T08:07:00,34551000.0,34578000.0,34551000.0,34578000.0,1687129677568,79154050.30458,2.29057146,1
KRW-BTC,2023-06-18T23:06:00,2023-06-19T08:06:00,34556000.0,34559000.0,34551000.0,34551000.0,1687129618560,107078989.24607,3.09892647,1
KRW-BTC,2023-06-18T23:05:00,2023-06-19T08:05:00,34563000.0,34563000.0,34556000.0,34559000.0,1687129557689,16355089.28184,0.47321467,1
KRW-BTC,2023-06-18T23:04:00,2023-06-19T08:04:00,34561000.0,34565000.0,34556000.0,34564000.0,1687129498213,53590288.97984,1.55054376,1
KRW-BTC,2023-06-18T23:03:00,2023-06-19T08:03:00,34547000.0,34598000.0,34547000.0,34561000.0,1687129436908,355584837.14669,10.2869878,1
KRW-BTC,2023-06-18T23:02:00,2023-06-19T08:02:00,34540000.0,34592000.0,34525000.0,34543000.0,1687129370773,62223203.03303,1.80083815,1
KRW-BTC,2023-06-18T23:01:00,2023-06-19T08:01:00,34516000.0,34549000.0,34499000.0,34540000.0,1687129317245,404483970.84312,11.72040258,1
KRW-BTC,2023-06-18T23:00:00,2023-06-19T08:00:00,34581000.0,34597000.0,34481000.0,34504000.0,1687129259979,1632817220.84946,47.28445257,1
KRW-BTC,2023-06-18T22:59:00,2023-06-19T07:59:00,34588000.0,34597000.0,34580000.0,34595000.0,1687129199244,118097486.11501,3.41503972,1
KRW-BTC,2023-06-18T22:58:00,2023-06-19T07:58:00,34603000.0,34603000.0,34588000.0,34594000.0,1687129136805,121169519.1071,3.50221546,1
KRW-BTC,2023-06-18T22:57:00,2023-06-19T07:57:00,34623000.0,34624000.0,34600000.0,34603000.0,1687129079204,95558248.92694,2.76128319,1
KRW-BTC,2023-06-18T22:56:00,2023-06-19T07:56:00,34627000.0,34627000.0,34623000.0,34623000.0,1687129013864,16730264.17413,0.48317956,1
KRW-BTC,2023-06-18T22:55:00,2023-06-19T07:55:00,34630000.0,34630000.0,34626000.0,34626000.0,1687128955967,8357158.15474,0.24134082,1
KRW-BTC,2023-06-18T22:54:00,2023-06-19T07:54:00,34638000.0,34638000.0,34630000.0,34630000.0,1687128897739,19169255.09833,0.55349047,1
KRW-BTC,2023-06-18T22:53:00,2023-06-19T07:53:00,34631000.0,34651000.0,34630000.0,34638000.0,1687128839685,18164532.60867,0.52432148,1
KRW-BTC,2023-06-18T22:52:00,2023-06-19T07:52:00,34630000.0,34631000.0,34630000.0,34631000.0,1687128765712,16395811.39027,0.4734439,1
KRW-BTC,2023-06-18T22:51:00,2023-06-19T07:51:00,34628000.0,34630000.0,34627000.0,34630000.0,1687128715146,27216327.78777,0.78594611,1
KRW-BTC,2023-06-18T22:50:00,2023-06-19T07:50:00,34628000.0,34629000.0,34627000.0,34628000.0,1687128659186,16845042.71211,0.48646741,1
KRW-BTC,2023-06-18T22:49:00,2023-06-19T07:49:00,34629000.0,34631000.0,34629000.0,34629000.0,1687128596671,50314645.1321,1.45296209,1
KRW-BTC,2023-06-18T22:48:00,2023-06-19T07:48:00,34636000.0,34636000.0,34629000.0,34629000.0,1687128531590,28265203.5044,0.81613862,1
KRW-BTC,2023-06-18T22:47:00,2023-06-19T07:47:00,34641000.0,34660000.0,34637000.0,34637000.0,1687128475366,50910117.06233,1.4697466,1
KRW-BTC,2023-06-18T22:46:00,2023-06-19T07:46:00,34643000.0,34650000.0,34640000.0,34641000.0,1687128417812,30829664.38095,0.88981844,1
KRW-BTC,2023-06-18T22:45:00,2023-06-19T07:45:00,34647000.0,34647000.0,34643000.0,34643000.0,1687128358746,4454069.87201,0.12856285,1
KRW-BTC,2023-06-18T22:44:00,2023-06-19T07:44:00,34648000.0,34648000.0,34645000.0,34647000.0,1687128293865,17404206.72343,0.50233932,1
KRW-BTC,2023-06-18T22:43:00,2023-06-19T07:43:00,34650000.0,34650000.0,34647000.0,34647000.0,1687128236722,4302527.68146,0.12417176,1
KRW-BTC,2023-06-18T22:42:00,2023-06-19T07:42:00,34660000.0,34660000.0,34650000.0,34650000.0,1687128175479,5162331.01328,0.14897688,1
KRW-BTC,2023-06-18T22:41:00,2023-06-19T07:41:00,34650000.0,34654000.0,34650000.0,34654000.0,1687128107395,10866560.4538,0.31360098,1
KRW-BTC,2023-06-18T22:40:00,2023-06-19T07:40:00,34647000.0,34650000.0,34646000.0,34650000.0,1687128059377,10354129.9218,0.29884567,1
KRW-BTC,2023-06-18T22:39:00,2023-06-19T07:39:00,34647000.0,34651000.0,34646000.0,34646000.0,1687127996135,6539470.67264,0.18873818,1
KRW-BTC,2023-06-18T22:38:00,2023-06-19T07:38:00,34660000.0,34660000.0,34646000.0,34651000.0,1687127933065,25897608.09195,0.74741364,1
KRW-BTC,2023-06-18T22:37:00,2023-06-19T07:37:00,34664000.0,34665000.0,34651000.0,34651000.0,1687127878712,12369169.94762,0.35688635,1
KRW-BTC,2023-06-18T22:36:00,2023-06-19T07:36:00,34665000.0,34683000.0,34660000.0,34664000.0,1687127818357,8576015.07542,0.24739562,1
KRW-BTC,2023-06-18T22:35:00,2023-06-19T07:35:00,34663000.0,34684000.0,34663000.0,34684000.0,1687127754369,11790805.08019,0.3400432,1
KRW-BTC,2023-06-18T22:34:00,2023-06-19T07:34:00,34660000.0,34664000.0,34660000.0,34664000.0,1687127696092,11385600.22796,0.3284819,1
KRW-BTC,2023-06-18T22:33:00,2023-06-19T07:33:00,34660000.0,34660000.0,34645000.0,34660000.0,1687127636300,9763210.75718,0.28168529,1
KRW-BTC,2023-06-18T22:32:00,2023-06-19T07:32:00,34639000.0,34660000.0,34626000.0,34660000.0,1687127579867,43164274.74407,1.24564104,1
KRW-BTC,2023-06-18T22:31:00,2023-06-19T07:31:00,34630000.0,34639000.0,34630000.0,34639000.0,1687127519651,48041928.91188,1.38728549,1
KRW-BTC,2023-06-18T22:30:00,2023-06-19T07:30:00,34648000.0,34648000.0,34630000.0,34631000.0,1687127457016,59751303.64215,1.72523571,1
KRW-BTC,2023-06-18T22:29:00,2023-06-19T07:29:00,34637000.0,34649000.0,34630000.0,34638000.0,1687127395164,39592308.48149,1.14313389,1
KRW-BTC,2023-06-18T22:28:00,2023-06-19T07:28:00,34649000.0,34649000.0,34637000.0,34637000.0,1687127327850,9176692.85608,0.26491161,1
KRW-BTC,2023-06-18T22:27:00,2023-06-19T07:27:00,34637000.0,34650000.0,34637000.0,34649000.0,1687127273149,13522572.36462,0.39032416,1
KRW-BTC,2023-06-18T22:26:00,2023-06-19T07:26:00,34637000.0,34637000.0,34634000.0,34634000.0,1687127218831,5359682.43481,0.15474548,1
KRW-BTC,2023-06-18T22:25:00,2023-06-19T07:25:00,34631000.0,34637000.0,34631000.0,34637000.0,1687127159557,19435532.63847,0.56113683,1
KRW-BTC,2023-06-18T22:24:00,2023-06-19T07:24:00,34631000.0,34631000.0,34630000.0,34630000.0,1687127099853,39454603.45172,1.13928721,1
KRW-BTC,2023-06-18T22:23:00,2023-06-19T07:23:00,34631000.0,34631000.0,34630000.0,34631000.0,1687127030729,27383942.09644,0.79073524,1
KRW-BTC,2023-06-18T22:22:00,2023-06-19T07:22:00,34629000.0,34631000.0,34627000.0,34631000.0,1687126979682,47400428.97693,1.36877431,1
KRW-BTC,2023-06-18T22:21:00,2023-06-19T07:21:00,34630000.0,34630000.0,34626000.0,34629000.0,1687126919010,33888496.38443,0.97867623,1
KRW-BTC,2023-06-18T22:20:00,2023-06-19T07:20:00,34623000.0,34627000.0,34623000.0,34627000.0,1687126860001,9132057.96593,0.26374214,1
KRW-BTC,2023-06-18T22:19:00,2023-06-19T07:19:00,34624000.0,34625000.0,34623000.0,34625000.0,1687126797249,97162764.38724,2.80616456,1
KRW-BTC,2023-06-18T22:18:00,2023-06-19T07:18:00,34623000.0,34625000.0,34622000.0,34624000.0,1687126737268,55265916.8934,1.5961848,1
KRW-BTC,2023-06-18T22:17:00,2023-06-19T07:17:00,34625000.0,34625000.0,34610000.0,34623000.0,1687126679977,32283810.70062,0.93256993,1
KRW-BTC,2023-06-18T22:16:00,2023-06-19T07:16:00,34624000.0,34625000.0,34606000.0,34625000.0,1687126617791,76379206.18574,2.2067431,1
KRW-BTC,2023-06-18T22:15:00,2023-06-19T07:15:00,34630000.0,34630000.0,34624000.0,34624000.0,1687126559423,25650385.34737,0.74074942,1
KRW-BTC,2023-06-18T22:14:00,2023-06-19T07:14:00,34637000.0,34637000.0,34630000.0,34631000.0,1687126497399,18565233.41318,0.53603583,1
KRW-BTC,2023-06-18T22:13:00,2023-06-19T07:13:00,34665000.0,34665000.0,34637000.0,34637000.0,1687126433789,116036073.57508,3.34823339,1
KRW-BTC,2023-06-18T22:12:00,2023-06-19T07:12:00,34660000.0,34665000.0,34655000.0,34665000.0,1687126377906,35119503.44524,1.01312711,1
KRW-BTC,2023-06-18T22:11:00,2023-06-19T07:11:00,34665000.0,34665000.0,34653000.0,34660000.0,1687126317840,32090695.3994,0.92579084,1
KRW-BTC,2023-06-18T22:10:00,2023-06-19T07:10:00,34665000.0,34665000.0,34651000.0,34665000.0,1687126250030,8099609.76271,0.23370003,1
KRW-BTC,2023-06-18T22:09:00,2023-06-19T07:09:00,34686000.0,34686000.0,34650000.0,34665000.0,1687126197918,18741271.30599,0.54082277,1
KRW-BTC,2023-06-18T22:08:00,2023-06-19T07:08:00,34652000.0,34670000.0,34650000.0,34651000.0,1687126134463,21208798.82612,0.61203166,1
KRW-BTC,2023-06-18T22:07:00,2023-06-19T07:07:00,34670000.0,34670000.0,34646000.0,34650000.0,1687126074211,249873892.47482,7.21071008,1
KRW-BTC,2023-06-18T22:06:00,2023-06-19T07:06:00,34652000.0,34686000.0,34650000.0,34670000.0,1687126018689,32458010.25157,0.93667405,1
KRW-BTC,2023-06-18T22:05:00,2023-06-19T07:05:00,34635000.0,34652000.0,34633000.0,34650000.0,1687125954498,11711673.79559,0.33808128,1
KRW-BTC,2023-06-18T22:04:00,2023-06-19T07:04:00,34632000.0,34636000.0,34631000.0,34632000.0,1687125897232,16434045.20678,0.47453297,1
KRW-BTC,2023-06-18T22:03:00,2023-06-19T07:03:00,34636000.0,34636000.0,34632000.0,34632000.0,1687125839288,60115284.37975,1.73578955,1
KRW-BTC,2023-06-18T22:02:00,2023-06-19T07:02:00,34640000.0,34640000.0,34632000.0,34640000.0,1687125779188,33031846.87675,0.95376298,1
KRW-BTC,2023-06-18T22:01:00,2023-06-19T07:01:00,34639000.0,34640000.0,34631000.0,34632000.0,1687125714302,30825461.05129,0.88999229,1
KRW-BTC,2023-06-18T22:00:00,2023-06-19T07:00:00,34692000.0,34692000.0,34639000.0,34640000.0,1687125653557,145659054.68113,4.20350374,1
KRW-BTC,2023-06-18T21:59:00,2023-06-19T06:59:00,34682000.0,34693000.0,34657000.0,34657000.0,1687125597782,48558688.63172,1.40103197,1
KRW-BTC,2023-06-18T21:58:00,2023-06-19T06:58:00,34668000.0,34682000.0,34661000.0,34661000.0,1687125539537,24765598.22732,0.71436396,1
KRW-BTC,2023-06-18T21:57:00,2023-06-19T06:57:00,34678000.0,34678000.0,34668000.0,34668000.0,1687125479081,25124047.8441,0.72463009,1
KRW-BTC,2023-06-18T21:56:00,2023-06-19T06:56:00,34678000.0,34679000.0,34673000.0,34678000.0,1687125398263,7402360.43154,0.21346811,1
KRW-BTC,2023-06-18T21:55:00,2023-06-19T06:55:00,34679000.0,34688000.0,34678000.0,34679000.0,1687125354008,25567229.25041,0.73724526,1
KRW-BTC,2023-06-18T21:54:00,2023-06-19T06:54:00,34680000.0,34683000.0,34679000.0,34679000.0,1687125296954,5749509.85031,0.16578885,1
KRW-BTC,2023-06-18T21:53:00,2023-06-19T06:53:00,34679000.0,34683000.0,34679000.0,34679000.0,1687125230860,8517491.08833,0.24560935,1
KRW-BTC,2023-06-18T21:52:00,2023-06-19T06:52:00,34688000.0,34688000.0,34679000.0,34679000.0,1687125167942,54619351.48094,1.57487758,1
KRW-BTC,2023-06-18T21:51:00,2023-06-19T06:51:00,34691000.0,34691000.0,34688000.0,34689000.0,1687125118523,8990677.99381,0.25917197,1
KRW-BTC,2023-06-18T21:50:00,2023-06-19T06:50:00,34693000.0,34693000.0,34690000.0,34691000.0,1687125051656,15305773.93797,0.44117971,1
KRW-BTC,2023-06-18T21:49:00,2023-06-19T06:49:00,34693000.0,34696000.0,34693000.0,34693000.0,1687124999711,18601446.6942,0.53616648,1
KRW-BTC,2023-06-18T21:48:00,2023-06-19T06:48:00,34701000.0,34701000.0,34693000.0,34693000.0,1687124939616,120249620.36997,3.46580128,1
KRW-BTC,2023-06-18T21:47:00,2023-06-19T06:47:00,34701000.0,34701000.0,34700000.0,34701000.0,1687124866252,28444036.37501,0.81969353,1
KRW-BTC,2023-06-18T21:46:00,2023-06-19T06:46:00,34700000.0,34701000.0,34700000.0,34701000.0,1687124802879,3699966.35314,0.1066271,1
KRW-BTC,2023-06-18T21:45:00,2023-06-19T06:45:00,34699000.0,34701000.0,34699000.0,34699000.0,1687124754693,22062594.72683,0.63580795,1
KRW-BTC,2023-06-18T21:44:00,2023-06-19T06:44:00,34699000.0,34700000.0,34699000.0,34700000.0,1687124697561,52223790.0979,1.5050491,1
KRW-BTC,2023-06-18T21:43:00,2023-06-19T06:43:00,34700000.0,34701000.0,34699000.0,34699000.0,1687124627004,6901684.92045,0.19889748,1
KRW-BTC,2023-06-18T21:42:00,2023-06-19T06:42:00,34702000.0,34702000.0,34701000.0,34701000.0,1687124578648,39770905.14138,1.14609915,1
KRW-BTC,2023-06-18T21:41:00,2023-06-19T06:41:00,34701000.0,34724000.0,34701000.0,34702000.0,1687124518927,41281137.17245,1.1891276,1
KRW-BTC,2023-06-18T21:40:00,2023-06-19T06:40:00,34701000.0,34702000.0,34701000.0,34701000.0,1687124459136,9553663.50292,0.27531223,1
KRW-BTC,2023-06-18T21:39:00,2023-06-19T06:39:00,34702000.0,34702000.0,34701000.0,34702000.0,1687124398563,20624043.33914,0.59432314,1
KRW-BTC,2023-06-18T21:38:00,2023-06-19T06:38:00,34702000.0,34702000.0,34701000.0,34701000.0,1687124333969,11520947.83181,0.33200348,1
KRW-BTC,2023-06-18T21:37:00,2023-06-19T06:37:00,34701000.0,34702000.0,34701000.0,34702000.0,1687124271733,5788326.51148,0.16680527,1
KRW-BTC,2023-06-18T21:36:00,2023-06-19T06:36:00,34701000.0,34702000.0,34700000.0,34701000.0,1687124218711,19974215.32898,0.57560975,1
KRW-BTC,2023-06-18T21:35:00,2023-06-19T06:35:00,34700000.0,34701000.0,34700000.0,34701000.0,1687124153222,19089553.11868,0.55011928,1
KRW-BTC,2023-06-18T21:34:00,2023-06-19T06:34:00,34700000.0,34701000.0,34700000.0,34700000.0,1687124095371,11541270.83176,0.3325985,1
KRW-BTC,2023-06-18T21:33:00,2023-06-19T06:33:00,34700000.0,34700000.0,34700000.0,34700000.0,1687124033715,2173073.273,0.06262459,1
KRW-BTC,2023-06-18T21:32:00,2023-06-19T06:32:00,34701000.0,34701000.0,34700000.0,34700000.0,1687123975198,29675109.05275,0.85516957,1
KRW-BTC,2023-06-18T21:31:00,2023-06-19T06:31:00,34702000.0,34702000.0,34701000.0,34701000.0,1687123918746,18290607.30966,0.52708087,1
KRW-BTC,2023-06-18T21:30:00,2023-06-19T06:30:00,34700000.0,34702000.0,34700000.0,34702000.0,1687123842796,17683755.78176,0.5095928,1
KRW-BTC,2023-06-18T21:29:00,2023-06-19T06:29:00,34702000.0,34704000.0,34700000.0,34702000.0,1687123795437,23728585.21025,0.68380745,1
KRW-BTC,2023-06-18T21:28:00,2023-06-19T06:28:00,34701000.0,34706000.0,34701000.0,34706000.0,1687123723720,5229886.25225,0.15071213,1
KRW-BTC,2023-06-18T21:27:00,2023-06-19T06:27:00,34707000.0,34707000.0,34700000.0,34704000.0,1687123662397,2074736.52669,0.05978667,1
KRW-BTC,2023-06-18T21:26:00,2023-06-19T06:26:00,34699000.0,34699000.0,34699000.0,34699000.0,1687123613910,994260.28814,0.02865386,1
KRW-BTC,2023-06-18T21:25:00,2023-06-19T06:25:00,34707000.0,34708000.0,34699000.0,34707000.0,1687123558366,7573218.83811,0.21821701,1
KRW-BTC,2023-06-18T21:24:00,2023-06-19T06:24:00,34698000.0,34699000.0,34698000.0,34699000.0,1687123483621,13085165.76208,0.37710841,1
KRW-BTC,2023-06-18T21:23:00,2023-06-19T06:23:00,34698000.0,34699000.0,34696000.0,34699000.0,1687123439727,5699669.21033,0.1642634,1
KRW-BTC,2023-06-18T21:22:00,2023-06-19T06:22:00,34694000.0,34698000.0,34694000.0,34698000.0,1687123360486,6534363.14804,0.18832953,1
KRW-BTC,2023-06-18T21:21:00,2023-06-19T06:21:00,34694000.0,34695000.0,34694000.0,34694000.0,1687123316034,15100312.87585,0.43524261,1
KRW-BTC,2023-06-18T21:20:00,2023-06-19T06:20:00,34695000.0,34699000.0,34694000.0,34699000.0,1687123235346,21460091.18275,0.61853901,1
KRW-BTC,2023-06-18T21:19:00,2023-06-19T06:19:00,34694000.0,34699000.0,34694000.0,34699000.0,1687123199092,4872538.91365,0.14043445,1
KRW-BTC,2023-06-18T21:18:00,2023-06-19T06:18:00,34700000.0,34700000.0,34694000.0,34694000.0,1687123136081,9261388.95673,0.26691025,1
KRW-BTC,2023-06-18T21:17:00,2023-06-19T06:17:00,34710000.0,34710000.0,34699000.0,34699000.0,1687123051525,5147016.38071,0.14831642,1
KRW-BTC,2023-06-18T21:16:00,2023-06-19T06:16:00,34708000.0,34710000.0,34696000.0,34710000.0,1687123018259,15745464.90282,0.45365318,1
KRW-BTC,2023-06-18T21:15:00,2023-06-19T06:15:00,34699000.0,34708000.0,34694000.0,34708000.0,1687122958414,39571749.46928,1.14046709,1
KRW-BTC,2023-06-18T21:14:00,2023-06-19T06:14:00,34682000.0,34694000.0,34681000.0,34694000.0,1687122879171,52640142.92465,1.5177497,1
KRW-BTC,2023-06-18T21:13:00,2023-06-19T06:13:00,34683000.0,34683000.0,34680000.0,34682000.0,1687122839634,11663241.33542,0.33630227,1
KRW-BTC,2023-06-18T21:12:00,2023-06-19T06:12:00,34700000.0,34700000.0,34682000.0,34695000.0,1687122774074,27776776.20154,0.8007622,1
KRW-BTC,2023-06-18T21:11:00,2023-06-19T06:11:00,34685000.0,34700000.0,34685000.0,34700000.0,1687122711252,7534182.77065,0.21715499,1
KRW-BTC,2023-06-18T21:10:00,2023-06-19T06:10:00,34698000.0,34698000.0,34685000.0,34696000.0,1687122650918,10064351.69698,0.29007403,1
KRW-BTC,2023-06-18T21:09:00,2023-06-19T06:09:00,34699000.0,34700000.0,34691000.0,34692000.0,1687122583762,21643865.64348,0.62385888,1
KRW-BTC,2023-06-18T21:08:00,2023-06-19T06:08:00,34693000.0,34700000.0,34692000.0,34699000.0,1687122538894,58391339.56838,1.68295478,1
KRW-BTC,2023-06-18T21:07:00,2023-06-19T06:07:00,34697000.0,34697000.0,34693000.0,34693000.0,1687122476311,13743919.87387,0.39612634,1
KRW-BTC,2023-06-18T21:06:00,2023-06-19T06:06:00,34697000.0,34697000.0,34692000.0,34692000.0,1687122418717,5209208.60163,0.15015499,1
KRW-BTC,2023-06-18T21:05:00,2023-06-19T06:05:00,34693000.0,34697000.0,34692000.0,34697000.0,1687122359077,1026745.99077,0.02959399,1
KRW-BTC,2023-06-18T21:04:00,2023-06-19T06:04:00,34698000.0,34698000.0,34692000.0,34697000.0,1687122292327,7555483.55827,0.21778279,1
